trajectory_id,task_name,task_category,total_actions,traj_overall_stability,traj_velocity_stability,traj_acceleration_stability,traj_jerk_stability,traj_position_stability,gripper_overall_stability,gripper_smoothness,gripper_frequency,gripper_coordination,gripper_changes,gripper_expected_changes,has_vla_explosion,has_erratic_gripper
20250728_234819_Tabletop-Open-Cabinet-WithSwitch-OC-v1_gr00t,Tabletop-Open-Cabinet-WithSwitch-OC-v1_gr00t,interaction,410,0.08625011176098853,0.02255847438403586,3.050892219128427e-06,3.622170417111842e-10,0.8173750147162879,0.30091146671926794,0.18474925696010217,0.021505376344086023,0.7352005034400042,372,8,True,True
20250729_043924_Tabletop-Slide-Cube-Into-Container-PR-v1_gr00t,Tabletop-Slide-Cube-Into-Container-PR-v1_gr00t,other,410,0.0859420150743741,0.019747970504000234,2.7176917828380822e-06,3.2736614160597814e-10,0.8199160553509274,0.24148169115551754,0.03741083950189856,0.022099447513812154,0.7329584036687149,362,8,True,True
20250728_233845_Tabletop-Move-Balls-WithDustpan-PP-v1_gr00t,Tabletop-Move-Balls-WithDustpan-PP-v1_gr00t,manipulation,410,0.08475380815939593,0.011782022868838792,1.5461137609246225e-06,1.8258902137551323e-10,0.8239693967846429,0.3655408411962713,0.35417802243995095,0.022408963585434174,0.7238231438155356,357,8,True,True
20250728_233148_Tabletop-Move-Balls-WithDustpan-PP-v1_gr00t,Tabletop-Move-Balls-WithDustpan-PP-v1_gr00t,manipulation,410,0.08820122875090824,0.025743166194182255,3.5632819385589974e-06,4.287974492383416e-10,0.8305152635597123,0.37396847196836613,0.3681503672020581,0.022408963585434174,0.733285453373042,357,8,True,True
20250728_232217_Tabletop-Move-Balls-WithDustpan-PP-v1_gr00t,Tabletop-Move-Balls-WithDustpan-PP-v1_gr00t,manipulation,410,0.08781719395427706,0.02453364419664725,3.27667887297811e-06,3.8460527349066967e-10,0.829094819574436,0.3669460994042076,0.35254842135695164,0.02247191011235955,0.7306171927590636,356,8,True,True
20250728_235037_Tabletop-Open-Cabinet-WithSwitch-OC-v1_gr00t,Tabletop-Open-Cabinet-WithSwitch-OC-v1_gr00t,interaction,410,0.08713497447187397,0.025158164647089525,3.522200706223255e-06,4.275563792484309e-10,0.8210228471122164,0.22873803391283234,0.007080348931038659,0.0213903743315508,0.7316292734698389,374,8,True,True
20250729_013104_Tabletop-Pick-Cube-WithDoor-OD-v1_gr00t,Tabletop-Pick-Cube-WithDoor-OD-v1_gr00t,manipulation,410,0.08383539962443261,0.017486498599880742,2.350917658668208e-06,2.813270700343668e-10,0.8033739451662801,0.2619527397902764,0.09323977486782875,0.02185792349726776,0.7269981759798819,366,8,True,True
20250729_001133_Tabletop-Open-Cabinet-WithSwitch-OS-v1_gr00t,Tabletop-Open-Cabinet-WithSwitch-OS-v1_gr00t,interaction,410,0.08826006195467948,0.027082485748697295,3.7819708015307998e-06,4.568992931632236e-10,0.8284243003093984,0.3192665289427101,0.23701047590616173,0.022222222222222223,0.7259855730452627,360,8,True,True
20250728_234548_Tabletop-Open-Cabinet-WithSwitch-OC-v1_gr00t,Tabletop-Open-Cabinet-WithSwitch-OC-v1_gr00t,interaction,410,0.08564908112785921,0.0193481841333878,2.612988053091998e-06,3.1114306764758855e-10,0.817786602803085,0.3145336428352025,0.22848729331747075,0.0223463687150838,0.7214493829789635,358,8,True,True
20250728_213920_Tabletop-Find-Dice-PR-v1_gr00t,Tabletop-Find-Dice-PR-v1_gr00t,navigation,410,0.08659278629247365,0.02340845014832537,3.223063598498133e-06,3.855480643827962e-10,0.8191012918950978,0.2638982945476406,0.08924165748853453,0.02185792349726776,0.7388141816768216,366,8,True,True
20250729_041723_Tabletop-Slide-Cube-Into-Container-PC-v1_gr00t,Tabletop-Slide-Cube-Into-Container-PC-v1_gr00t,other,410,0.08567692452321192,0.020466773347724034,2.831115552423634e-06,3.4056120813807964e-10,0.815827203827769,0.38982276506950764,0.40434975145234575,0.02203856749311295,0.7382376474687847,363,8,True,True
20250729_002059_Tabletop-Open-Cabinet-WithSwitch-OS-v1_gr00t,Tabletop-Open-Cabinet-WithSwitch-OS-v1_gr00t,interaction,410,0.08801087126088245,0.026262226140023597,3.6664044041766306e-06,4.403020326291924e-10,0.8275732593543567,0.28200315465036135,0.145261678223611,0.021447721179624665,0.7248805566900985,373,8,True,True
20250729_001624_Tabletop-Open-Cabinet-WithSwitch-OS-v1_gr00t,Tabletop-Open-Cabinet-WithSwitch-OS-v1_gr00t,interaction,410,0.09048252938975217,0.029927150294700416,4.1758004144873395e-06,5.070840203035083e-10,0.8449584638785411,0.38324404394128647,0.3859996639082974,0.02185792349726776,0.7409560044292905,366,8,True,True
20250728_212518_Tabletop-Find-Cube-WithPivot-PP-v1_gr00t,Tabletop-Find-Cube-WithPivot-PP-v1_gr00t,navigation,410,0.08694351028598137,0.02117512304308386,2.8461997274407984e-06,3.3792972538262186e-10,0.8270763168227447,0.38378164458249486,0.39562329356195697,0.02247191011235955,0.7293025137466808,356,8,True,True
20250729_033202_Tabletop-Seek-Objects-InCabinet-OD-v1_gr00t,Tabletop-Seek-Objects-InCabinet-OD-v1_gr00t,navigation,410,0.08661105414780103,0.021593712597293372,2.9030417617979844e-06,3.419556192304579e-10,0.8229144057903156,0.34279532816351765,0.30009859463296035,0.0223463687150838,0.7201732656526947,358,8,True,True
20250729_021831_Tabletop-Put-Cube-IntoMicrowave-OM-v1_gr00t,Tabletop-Put-Cube-IntoMicrowave-OM-v1_gr00t,manipulation,410,0.08601559470999957,0.02409107747707941,3.386220453110159e-06,4.124755192427966e-10,0.8119636318345754,0.2299341246804195,0.013746360395396638,0.020942408376963352,0.7271761933639062,382,8,True,True
20250729_003303_Tabletop-Open-Door-WithCabinet-CC-v1_gr00t,Tabletop-Open-Door-WithCabinet-CC-v1_gr00t,interaction,410,0.0859343065032198,0.020690442817181725,2.9293500275770843e-06,3.5977574111680893e-10,0.8179533899086489,0.3563615766698055,0.333303268813284,0.0215633423180593,0.7219042214969137,371,8,True,True
20250728_205919_Tabletop-Find-Cube-WithPivot-PM-v1_gr00t,Tabletop-Find-Cube-WithPivot-PM-v1_gr00t,navigation,410,0.08669269298293644,0.022216685226900984,3.0507930345818833e-06,3.663725305500861e-10,0.8224844055309685,0.37301781396216116,0.36725215089396956,0.022222222222222223,0.7315009564596888,360,8,True,True
20250729_024038_Tabletop-Put-Cube-IntoMicrowave-PM-v1_gr00t,Tabletop-Put-Cube-IntoMicrowave-PM-v1_gr00t,manipulation,410,0.08547144318878029,0.023570132797788,3.274731668998719e-06,3.97339602045801e-10,0.8075643405078615,0.3262902894704892,0.2507844517973586,0.021739130434782608,0.7315158987370366,368,8,True,True
20250729_044413_Tabletop-Slide-Cube-Into-Container-PR-v1_gr00t,Tabletop-Slide-Cube-Into-Container-PR-v1_gr00t,other,410,0.08465254193787398,0.016500177751548654,2.2307301340062332e-06,2.6658769180467577e-10,0.8135183706188897,0.3939427078929294,0.41705782061718194,0.0221606648199446,0.7349046006669108,361,8,True,True
20250728_225056_Tabletop-Move-Balls-WithDustpan-PB-v1_gr00t,Tabletop-Move-Balls-WithDustpan-PB-v1_gr00t,manipulation,410,0.0855165530884532,0.018486736917169625,2.5051859305939803e-06,2.979703460549263e-10,0.8181845403005196,0.3802708170951369,0.3844197904468249,0.021917808219178082,0.7330918615021782,365,8,True,True
20250729_005005_Tabletop-Open-Door-WithCabinet-CC-v1_gr00t,Tabletop-Open-Door-WithCabinet-CC-v1_gr00t,interaction,410,0.08228257153416552,0.011744384026447802,1.6253073354589645e-06,1.9686366754359305e-10,0.7993320705792984,0.25348925164173036,0.07613661512938728,0.02168021680216802,0.7217684684977501,369,8,True,True
20250729_011904_Tabletop-Pick-Cube-WithDoor-OD-v1_gr00t,Tabletop-Pick-Cube-WithDoor-OD-v1_gr00t,manipulation,410,0.0851406492715814,0.016383025210000006,2.209880500021374e-06,2.659255628286017e-10,0.8186338115906115,0.4050250125948493,0.4457683558440311,0.023054755043227664,0.7326708124808952,347,8,True,True
20250729_031735_Tabletop-Seek-Objects-InCabinet-OD-v1_gr00t,Tabletop-Seek-Objects-InCabinet-OD-v1_gr00t,navigation,410,0.08594328717434663,0.021997022970653715,3.0075261462105078e-06,3.604111892477884e-10,0.8154298017820754,0.38110091472581503,0.39042269641706556,0.02318840579710145,0.7265843813995279,345,8,True,True
20250729_032943_Tabletop-Seek-Objects-InCabinet-OD-v1_gr00t,Tabletop-Seek-Objects-InCabinet-OD-v1_gr00t,navigation,410,0.08638798966821623,0.022273233706584575,2.976316980734765e-06,3.5001280418590337e-10,0.8193244989179996,0.34957456516293833,0.3063405338104518,0.022284122562674095,0.7345103828998513,359,8,True,True
20250729_021341_Tabletop-Put-Cube-IntoMicrowave-OM-v1_gr00t,Tabletop-Put-Cube-IntoMicrowave-OM-v1_gr00t,manipulation,410,0.08597722725127104,0.021095235964647713,2.880683960792811e-06,3.421202811848684e-10,0.8175731571630513,0.3523343977161387,0.32250579760960096,0.0213903743315508,0.7230498879094438,374,8,True,True
20250729_014303_Tabletop-Pick-Cube-WithDoor-PC-v1_gr00t,Tabletop-Pick-Cube-WithDoor-PC-v1_gr00t,manipulation,410,0.0851277789703551,0.02305658205063593,3.324291606444181e-06,4.07168924722713e-10,0.8051546510987841,0.26500725762803373,0.10464291459641399,0.02185792349726776,0.7219757158009594,366,8,True,True
20250728_211116_Tabletop-Find-Cube-WithPivot-PP-v1_gr00t,Tabletop-Find-Cube-WithPivot-PP-v1_gr00t,navigation,410,0.08515594353995448,0.020557819376739152,2.9463941338029394e-06,3.646382525830747e-10,0.810434956005112,0.3726419197114229,0.37458156225984734,0.022598870056497175,0.7200987793017827,354,8,True,True
20250728_210857_Tabletop-Find-Cube-WithPivot-PM-v1_gr00t,Tabletop-Find-Cube-WithPivot-PM-v1_gr00t,navigation,410,0.08599666829137653,0.019066960931801123,2.6186193656721914e-06,3.160752407362812e-10,0.821824903927765,0.3724327205803235,0.36529653958871233,0.022857142857142857,0.7315232062923189,350,8,True,True
20250728_231729_Tabletop-Move-Balls-WithDustpan-PP-v1_gr00t,Tabletop-Move-Balls-WithDustpan-PP-v1_gr00t,manipulation,410,0.08611570925208765,0.022299894380383063,3.162592851749507e-06,3.8962001398373506e-10,0.816547814423075,0.25362312822239685,0.07278631791370174,0.022099447513812154,0.7262625560092416,362,8,True,True
20250728_230842_Tabletop-Move-Balls-WithDustpan-PB-v1_gr00t,Tabletop-Move-Balls-WithDustpan-PB-v1_gr00t,manipulation,410,0.08790805886926277,0.023778583709152104,3.205287763222989e-06,3.8350684436400565e-10,0.8315138038770065,0.24414404566292516,0.04911852112299332,0.0221606648199446,0.7261614592258149,361,8,True,True
20250728_204952_Tabletop-Find-Cube-WithPivot-PM-v1_gr00t,Tabletop-Find-Cube-WithPivot-PM-v1_gr00t,navigation,410,0.08753333312230402,0.023920974205910873,3.303290593570351e-06,4.0159022000526253e-10,0.8274814713330769,0.38233968662559925,0.3920368267320949,0.022598870056497175,0.7291509830527072,354,8,True,True
20250728_211824_Tabletop-Find-Cube-WithPivot-PP-v1_gr00t,Tabletop-Find-Cube-WithPivot-PP-v1_gr00t,navigation,410,0.08723617290912972,0.02232488678472713,3.0590739685997528e-06,3.6745881602155377e-10,0.8277027768301017,0.3796215152625875,0.386336772731022,0.0215633423180593,0.7287260115825361,371,8,True,True
20250728_205700_Tabletop-Find-Cube-WithPivot-PM-v1_gr00t,Tabletop-Find-Cube-WithPivot-PM-v1_gr00t,navigation,410,0.08775156167364614,0.02405478762710491,3.3697416366434972e-06,4.0901453891873853e-10,0.8293959306212835,0.37964120616408376,0.3903703162854666,0.0223463687150838,0.72263056345124,358,8,True,True
20250729_031238_Tabletop-Rotate-Cube-Twice-RC-v1_gr00t,Tabletop-Rotate-Cube-Twice-RC-v1_gr00t,manipulation,410,0.08489172228192236,0.02200552992358874,3.0429071783036153e-06,3.6647898238400066e-10,0.8048970327845952,0.34131154898995897,0.28976587798811493,0.02197802197802198,0.7293726373376879,364,8,True,True
