trajectory_id,task_name,task_category,total_actions,traj_overall_stability,traj_velocity_stability,traj_acceleration_stability,traj_jerk_stability,traj_position_stability,gripper_overall_stability,gripper_smoothness,gripper_frequency,gripper_coordination,gripper_changes,gripper_expected_changes,has_vla_explosion,has_erratic_gripper
20250728_225107_Tabletop-Insert-Conical-PB-v1_cogact,Tabletop-Insert-Conical-PB-v1_cogact,manipulation,410,0.1464511030371276,0.28433484163141326,6.84347515410851e-05,9.192344354558943e-09,0.8956360060844489,0.9400726300147662,0.9975731373870098,1.0,0.8034779168665409,4,8,True,False
20250729_020536_Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,manipulation,410,0.12458582484641077,0.16320619892685498,2.612037534163104e-05,3.1030323828518624e-09,0.9193674770722433,0.6563550607221567,0.9707325439786371,0.16326530612244897,0.7302748376465573,49,8,True,False
20250729_041713_Tabletop-Slide-Cube-Into-Container-PC-v1_cogact,Tabletop-Slide-Cube-Into-Container-PC-v1_cogact,other,410,0.1439975581195482,0.250905758575686,5.046831043530889e-05,6.270147197787511e-09,0.9380126340322154,0.6747500312421955,0.9722865816196824,0.17391304347826086,0.7788716185028141,46,8,True,False
20250729_021009_Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,manipulation,410,0.11028934180943839,0.11763077931501893,1.8409902226159894e-05,2.1955940526723144e-09,0.8675766209752913,0.6737479613885813,0.9749886727927264,0.18181818181818182,0.7640234590867873,44,8,True,False
20250729_020300_Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,manipulation,410,0.10862592692784355,0.09416756606563646,1.5157890149585877e-05,1.9041139366027206e-09,0.897878655860258,0.6906076994001724,0.9802686607147958,0.25806451612903225,0.736936267585148,31,8,True,False
20250729_013343_Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,manipulation,410,0.1936776353563592,0.48974748714637384,0.0001523456204390693,1.966159523999071e-08,0.9568242637631461,0.9695250983870755,0.9973311294706487,1.0,0.9019754886627197,4,8,True,False
20250729_013619_Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,manipulation,410,0.13418999894946787,0.20159931555408156,3.691657215207032e-05,4.494233015923782e-09,0.9385905906931272,0.9441900354920703,0.9974406805631711,1.0,0.8173792108893395,4,8,True,False
20250729_011151_Tabletop-Open-Door-WithCabinet-OD-v1_cogact,Tabletop-Open-Door-WithCabinet-OD-v1_cogact,interaction,410,0.1322218829305189,0.19092518350977536,3.3787544841912235e-05,4.206433995706333e-09,0.9402670828253765,1.0,1.0,1.0,1.0,0,8,True,False
20250729_002008_Tabletop-Open-Cabinet-WithSwitch-OS-v1_cogact,Tabletop-Open-Cabinet-WithSwitch-OS-v1_cogact,interaction,410,0.17478283205136677,0.3990837343823064,9.638549680652447e-05,1.204436745095934e-08,0.9493716470811654,0.9379043274709253,0.9947608186773134,1.0,0.8,8,8,True,False
20250729_035233_Tabletop-Seek-Objects-InCabinet-PA-v1_cogact,Tabletop-Seek-Objects-InCabinet-PA-v1_cogact,navigation,410,0.18662725596473453,0.46157364295189396,0.00011684703787053577,1.3901429329672105e-08,0.9427746770242283,0.709018807802807,0.9871179587684836,0.3333333333333333,0.7139054143180451,24,8,True,False
20250729_022541_Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,manipulation,410,0.092985105467703,0.1258894688935982,3.376893723416443e-05,5.199770151440134e-09,0.6779707892790505,1.0,1.0,1.0,1.0,0,8,True,False
20250729_030430_Tabletop-Rotate-Cube-Twice-RC-v1_cogact,Tabletop-Rotate-Cube-Twice-RC-v1_cogact,manipulation,410,0.12491622631403271,0.18848529116889529,4.3755739736074266e-05,5.956995035076961e-09,0.8720603897553482,0.9007405102968988,0.9987631687821888,1.0,0.670784142613411,2,8,True,False
20250728_235532_Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,interaction,410,0.251727370953214,0.7680285244968967,0.0004607985945642866,5.581245719533361e-08,0.9798340415048249,0.766986539295559,0.9886554725700862,0.4444444444444444,0.7939700564473041,18,8,True,False
20250728_234846_Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,interaction,410,0.1703300598510047,0.38691888308655126,9.284917205105726e-05,1.1508052880837921e-08,0.9291842387885797,0.6972543073602375,0.983864302818752,0.26666666666666666,0.7456952874424556,30,8,True,False
20250729_024849_Tabletop-Put-Cube-IntoMicrowave-PM-v1_cogact,Tabletop-Put-Cube-IntoMicrowave-PM-v1_cogact,manipulation,410,0.19820611151928041,0.5146905176648672,0.00015852641032192705,1.993855376378185e-08,0.9522044208778887,0.6516707986734879,0.9624060702449294,0.12903225806451613,0.7599956438538709,62,8,True,False
20250728_213321_Tabletop-Find-Cube-WithPivot-PP-v1_cogact,Tabletop-Find-Cube-WithPivot-PP-v1_cogact,navigation,410,0.1265314486145074,0.19895822512147004,3.688676828394973e-05,4.564548279133575e-09,0.8672873573390889,0.9450803004849254,0.9964156653479485,1.0,0.8217134478191536,6,8,True,False
20250728_231154_Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,manipulation,410,0.1384937625312448,0.23478560712926266,5.871294347480171e-05,8.058997470546642e-09,0.9151902399875081,0.625874364123053,0.9463287795513516,0.07207207207207207,0.7524041022696356,111,8,True,False
20250728_221050_Tabletop-Find-Dice-PW-v1_cogact,Tabletop-Find-Dice-PW-v1_cogact,navigation,410,0.1887519644790701,0.47004527472037333,0.00013193410175069725,1.6842929893005457e-08,0.9470332256729826,0.7575039067310223,0.9883054579153975,0.42105263157894735,0.78621978030393,19,8,True,False
20250728_214013_Tabletop-Find-Dice-PR-v1_cogact,Tabletop-Find-Dice-PR-v1_cogact,navigation,410,0.11885544006806568,0.14638765261830974,2.4204606836345372e-05,3.004528031055234e-09,0.8957064696054162,0.6537667495865624,0.9666633040781893,0.12698412698412698,0.7633539662001622,63,8,True,False
20250729_010144_Tabletop-Open-Door-WithCabinet-OD-v1_cogact,Tabletop-Open-Door-WithCabinet-OD-v1_cogact,interaction,410,0.1408754054028917,0.244501362381301,5.50912432576442e-05,7.08897038511023e-09,0.9195860271806606,0.6760183663072266,0.9730102190946444,0.15384615384615385,0.8022014417184089,52,8,True,False
20250728_235805_Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,interaction,410,0.09278623451402834,0.04903229836934651,8.8799860861718e-06,1.2202225655453992e-09,0.8297711035624417,0.7517826836338048,0.988291441962534,0.4,0.7882203561626375,20,8,True,False
20250729_050352_Tabletop-Slide-Cube-Into-Container-PR-v1_cogact,Tabletop-Slide-Cube-Into-Container-PR-v1_cogact,other,410,0.1554135944483004,0.3082329793173318,6.538299333431876e-05,8.159916010310902e-09,0.9374738042286735,0.6752484078019275,0.975092127859801,0.17391304347826086,0.7767921453817628,46,8,True,False
20250729_032016_Tabletop-Rotate-Cube-Twice-RC-v1_cogact,Tabletop-Rotate-Cube-Twice-RC-v1_cogact,manipulation,410,0.14194217687872746,0.2599407744880362,6.774275772695792e-05,9.071310359943518e-09,0.8993369552527799,1.0,1.0,1.0,1.0,0,8,True,False
20250728_232115_Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,manipulation,410,0.10245256093724589,0.06821920635162282,1.0258239149207291e-05,1.2565396338227634e-09,0.888056416925607,0.6063461154337786,0.9430341487881752,0.04790419161676647,0.7158706614449286,167,8,True,False
20250729_024059_Tabletop-Put-Cube-IntoMicrowave-PM-v1_cogact,Tabletop-Put-Cube-IntoMicrowave-PM-v1_cogact,manipulation,410,0.09922981416291331,0.07012478163247754,1.216558887152758e-05,1.653385962416219e-09,0.8520120749840195,0.7555761585209888,0.988379070025961,0.4,0.800748435035348,20,8,True,False
20250729_022040_Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,manipulation,410,0.08418949080435213,0.07334543707634451,1.7127372927270083e-05,2.5241347606167766e-09,0.6951526416755114,0.9494546515629949,0.9989531411196443,1.0,0.8329113170504571,2,8,True,False
20250729_042236_Tabletop-Slide-Cube-Into-Container-PC-v1_cogact,Tabletop-Slide-Cube-Into-Container-PC-v1_cogact,other,410,0.1585129531500151,0.3199758563139424,7.589651835839685e-05,9.914910928455757e-09,0.9449500896575472,0.7055403984669725,0.985045615761735,0.34782608695652173,0.6905810869177398,23,8,True,False
20250729_013856_Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,manipulation,410,0.08944991871846204,0.046741245756260444,9.042592234264177e-06,1.2465912196833612e-09,0.8009895629090319,0.6564493738510648,0.9793833916476858,0.21052631578947367,0.6717937415171612,38,8,True,False
20250729_044501_Tabletop-Slide-Cube-Into-Container-PR-v1_cogact,Tabletop-Slide-Cube-Into-Container-PR-v1_cogact,other,410,0.15242816010045254,0.29904987603591277,6.97001335533516e-05,8.849861941711216e-09,0.925972713132592,0.6937207020987027,0.9804271126754918,0.24242424242424243,0.7627419476707775,33,8,True,False
20250729_030947_Tabletop-Rotate-Cube-Twice-RC-v1_cogact,Tabletop-Rotate-Cube-Twice-RC-v1_cogact,manipulation,410,0.12024285335666976,0.1606678271400771,3.236933000923917e-05,4.208307572003185e-09,0.8809957544632853,1.0,1.0,1.0,1.0,0,8,True,False
20250729_003525_Tabletop-Open-Cabinet-WithSwitch-OS-v1_cogact,Tabletop-Open-Cabinet-WithSwitch-OS-v1_cogact,interaction,410,0.2064767151554155,0.5584617026428277,0.0001751495163675427,2.0831011977436098e-08,0.9473182143953488,1.0,1.0,1.0,1.0,0,8,True,False
20250728_231448_Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,manipulation,410,0.15789524113658387,0.3209073260954109,6.980588646317978e-05,8.608792822987164e-09,0.936928307080456,0.6317587724629685,0.9567631199112155,0.08602150537634409,0.744156909618597,93,8,True,False
20250728_224109_Tabletop-Insert-Conical-PB-v1_cogact,Tabletop-Insert-Conical-PB-v1_cogact,manipulation,410,0.16640920875301002,0.39435490930165407,9.773913348913054e-05,1.2020677729416588e-08,0.8750890034436137,0.6394303307098271,0.9614183767051963,0.11267605633802817,0.7368672104211338,71,8,True,False
20250729_022821_Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,manipulation,410,0.08102052248838952,0.057930288919979235,1.2440616708584094e-05,1.75321567499432e-09,0.6943073181809482,1.0,1.0,1.0,1.0,0,8,True,False
20250728_230905_Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,manipulation,410,0.10893954918432013,0.10177272618744197,1.6760525610083132e-05,2.1029176609340225e-09,0.8857997494798164,0.6231268411945119,0.9579288163551036,0.08333333333333333,0.7165177155082346,96,8,True,False
20250728_213545_Tabletop-Find-Cube-WithPivot-PP-v1_cogact,Tabletop-Find-Cube-WithPivot-PP-v1_cogact,navigation,410,0.1309073933099146,0.21708264861591894,4.778116673583426e-05,6.336595237249001e-09,0.8747652670207194,0.6930310380730964,0.9851771407908825,0.2857142857142857,0.7108196534748589,28,8,True,False
20250728_214524_Tabletop-Find-Dice-PR-v1_cogact,Tabletop-Find-Dice-PR-v1_cogact,navigation,410,0.21254634564666733,0.5858185344215024,0.00020974133813335126,2.6353310346043473e-08,0.9531970581960268,0.948938888760477,0.9949380373261119,1.0,0.8365455794334411,5,8,True,False
20250729_004814_Tabletop-Open-Door-WithCabinet-CC-v1_cogact,Tabletop-Open-Door-WithCabinet-CC-v1_cogact,interaction,173,0.10057582601916165,0.10374432996952997,2.503282869693077e-05,3.679571371146461e-09,0.7981944870481802,0.7819035330681259,0.9918223520475762,0.5,0.7839153074969848,6,3,True,False
20250728_210855_Tabletop-Find-Cube-WithPivot-PM-v1_cogact,Tabletop-Find-Cube-WithPivot-PM-v1_cogact,navigation,410,0.1035946029822502,0.0737681212132383,1.1973081519473843e-05,1.5624981225608497e-09,0.8883738619014745,0.646448750095834,0.9657672492111139,0.10810810810810811,0.7590313932631869,74,8,True,False
20250728_221833_Tabletop-Find-Dice-PW-v1_cogact,Tabletop-Find-Dice-PW-v1_cogact,navigation,410,0.18897213112767314,0.4751391060363045,0.00013033519947713184,1.617373411134817e-08,0.9390520289107543,1.0,1.0,1.0,1.0,0,8,True,False
20250728_214247_Tabletop-Find-Dice-PR-v1_cogact,Tabletop-Find-Dice-PR-v1_cogact,navigation,410,0.13479218681175642,0.20776419037032745,3.8010960668381166e-05,4.75378690111038e-09,0.9322794354797566,0.6682004213806809,0.9753347264813323,0.18181818181818182,0.7450702541423115,44,8,True,False
20250728_210123_Tabletop-Find-Cube-WithPivot-PM-v1_cogact,Tabletop-Find-Cube-WithPivot-PM-v1_cogact,navigation,410,0.13031327691422268,0.22298140037161937,5.1164905990980785e-05,6.660684439544135e-09,0.8570164470382774,0.9545614624663251,0.9989036561658127,1.0,0.85,2,8,True,False
20250728_232415_Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,manipulation,410,0.08743144543146258,0.05478747761374017,9.788596896402997e-06,1.3187270961911945e-09,0.7647101280215478,0.6939979135738996,0.9797740698888536,0.2962962962962963,0.7106646557648978,27,8,True,False
20250729_002455_Tabletop-Open-Cabinet-WithSwitch-OS-v1_cogact,Tabletop-Open-Cabinet-WithSwitch-OS-v1_cogact,interaction,410,0.13619014767616267,0.23327784904268464,5.507105456767071e-05,7.611745388974004e-09,0.8951805350655728,0.7859711709510775,0.9898962039347406,0.5,0.8000422979239374,16,8,True,False
20250729_005647_Tabletop-Open-Door-WithCabinet-CC-v1_cogact,Tabletop-Open-Door-WithCabinet-CC-v1_cogact,interaction,410,0.0989974876779039,0.06118929598137132,1.0833358653488e-05,1.4574206943691141e-09,0.867563778910653,0.6630421779375387,0.9627541127124544,0.12121212121212122,0.8052563216297352,66,8,True,False
20250729_022254_Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,manipulation,102,0.11346236654956654,0.19817385211367758,5.149526354209768e-05,6.5088978814520235e-09,0.7381214494420923,1.0,1.0,1.0,1.0,0,2,True,False
20250729_015543_Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,manipulation,410,0.11536967450432489,0.11491611567186588,1.7353610937330214e-05,2.0827872221845365e-09,0.9238124445355562,0.7140646208781587,0.9852509303890579,0.3333333333333333,0.7332141624084518,24,8,True,False
20250729_015329_Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,manipulation,410,0.13829345833547654,0.22962967261693265,4.198268476645164e-05,5.1621548203223485e-09,0.9235492694179813,0.7638724304412413,0.990790603421143,0.5,0.7251872969092802,16,8,True,False
20250729_010405_Tabletop-Open-Door-WithCabinet-OD-v1_cogact,Tabletop-Open-Door-WithCabinet-OD-v1_cogact,interaction,410,0.11860508846755707,0.12630697465105786,2.085797657095191e-05,2.624358033146424e-09,0.9333743509463099,0.6607881801556114,0.9698587167168193,0.13333333333333333,0.7761489782296122,60,8,True,False
20250728_214801_Tabletop-Find-Dice-PR-v1_cogact,Tabletop-Find-Dice-PR-v1_cogact,navigation,410,0.16760234710619457,0.37101007868620645,8.290703142306033e-05,1.0211850871317495e-08,0.9337545517478599,0.7985180834890854,0.9921291748919537,0.5714285714285714,0.7674594736791083,14,8,True,False
20250729_001754_Tabletop-Open-Cabinet-WithSwitch-OS-v1_cogact,Tabletop-Open-Cabinet-WithSwitch-OS-v1_cogact,interaction,410,0.09544089704506874,0.057474623654829526,1.0029580995448451e-05,1.3507059311243898e-09,0.8394296289952182,0.9167618086441309,0.9986718370278556,1.0,0.7243102461099624,2,8,True,False
20250728_234106_Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,manipulation,410,0.11604977795249137,0.14570525123406253,3.0920544467306054e-05,4.207624790882626e-09,0.8689944985928875,0.6681877784523617,0.9729720593769984,0.18604651162790697,0.7439500040439673,43,8,True,False
20250728_212116_Tabletop-Find-Cube-WithPivot-PP-v1_cogact,Tabletop-Find-Cube-WithPivot-PP-v1_cogact,navigation,410,0.13209446857706764,0.2131732105522951,4.672029036660463e-05,6.453202264493207e-09,0.8944580779821771,0.6816956756597328,0.9783766391689848,0.21621621621621623,0.7516005170909135,37,8,True,False
20250728_221332_Tabletop-Find-Dice-PW-v1_cogact,Tabletop-Find-Dice-PW-v1_cogact,navigation,410,0.19287302663039538,0.4834016748527239,0.00013385437193345713,1.6289065230327302e-08,0.9615252883264445,0.7410868659004626,0.9905319059661266,0.5,0.6495803450467066,16,8,True,False
20250728_210639_Tabletop-Find-Cube-WithPivot-PM-v1_cogact,Tabletop-Find-Cube-WithPivot-PM-v1_cogact,navigation,410,0.11504418058405659,0.12057486526864772,2.1062996790525865e-05,2.73559441792658e-09,0.9092288753705211,0.677269768378898,0.9805038463694093,0.2222222222222222,0.7280052105482253,36,8,True,False
20250728_220015_Tabletop-Find-Dice-PR-v1_cogact,Tabletop-Find-Dice-PR-v1_cogact,navigation,410,0.21103733523563975,0.5804460059656779,0.00019836728613502748,2.447371179497569e-08,0.9488861406717893,0.7414328733165736,0.9831123965312905,0.36363636363636365,0.7969900187104941,22,8,True,False
20250728_224610_Tabletop-Insert-Conical-PB-v1_cogact,Tabletop-Insert-Conical-PB-v1_cogact,manipulation,410,0.15167075438430389,0.3178192120139988,7.506001319267693e-05,9.611075803756249e-09,0.88084390133116,0.7155299286367289,0.9833208466126998,0.2962962962962963,0.777709003675867,27,8,True,False
20250728_233852_Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,manipulation,410,0.10143751467434191,0.07798844991842115,1.3554364065771282e-05,1.7235846692707399e-09,0.8583575769200407,0.6895498834307251,0.9797488535322754,0.21621621621621623,0.7759515905098335,37,8,True,False
20250729_031737_Tabletop-Rotate-Cube-Twice-RC-v1_cogact,Tabletop-Rotate-Cube-Twice-RC-v1_cogact,manipulation,410,0.13730283217726202,0.2403039871471321,5.981607491589533e-05,8.205003186125813e-09,0.8922408664335957,1.0,1.0,1.0,1.0,0,8,True,False
20250729_044007_Tabletop-Slide-Cube-Into-Container-PC-v1_cogact,Tabletop-Slide-Cube-Into-Container-PC-v1_cogact,other,410,0.114546291345042,0.1313715929176487,2.4119033459882885e-05,3.208066784020102e-09,0.8826473576824758,0.9545663925518706,0.9989159813796764,1.0,0.85,2,8,True,False
20250729_014818_Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,manipulation,410,0.10646079859783243,0.08185633112244882,1.2076667971827398e-05,1.4531565095872924e-09,0.9008590879168851,0.8030164748419384,0.991528375231206,0.5714285714285714,0.7832551777362823,14,8,True,False
20250729_005409_Tabletop-Open-Door-WithCabinet-CC-v1_cogact,Tabletop-Open-Door-WithCabinet-CC-v1_cogact,interaction,410,0.09543609272765419,0.047839774422499204,9.491040717083718e-06,1.4273384670958369e-09,0.8586528996000383,0.7553224960852262,0.9893297073930741,0.4444444444444444,0.7541909326488772,18,8,True,False
20250729_000320_Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,interaction,410,0.1222130605493072,0.17517088782316456,4.1458510395721484e-05,5.874930864547952e-09,0.8716644308158322,0.6110028096025657,0.9449904542344032,0.05925925925925926,0.7174295004367554,135,8,True,False
20250728_232859_Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,manipulation,410,0.15155358764301377,0.29578311825615416,7.097097792948132e-05,9.290607748357572e-09,0.9237566898216099,0.635169068545523,0.9561342650654497,0.08791208791208792,0.7544724538190557,91,8,True,False
20250729_020756_Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,manipulation,410,0.106171504779657,0.08689699842975204,1.4147244967725492e-05,1.777643982020859e-09,0.8878786020915869,0.6468473926451587,0.9609211791776368,0.12903225806451613,0.7458974785158304,62,8,True,False
20250729_021504_Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,Tabletop-Put-Cube-IntoMicrowave-OM-v1_cogact,manipulation,410,0.072367997864911,0.017945606487757344,3.5409996861789027e-06,5.289509672350046e-10,0.6877781405587329,1.0,1.0,1.0,1.0,0,8,True,False
20250728_225354_Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,Tabletop-Move-Balls-WithDustpan-PB-v1_cogact,manipulation,410,0.19796752023714867,0.5137340405217856,0.00016635365699029357,2.10412307756532e-08,0.9517079761920214,0.6355972583359882,0.9551518240307002,0.08247422680412371,0.7626475356082366,97,8,True,False
20250729_024343_Tabletop-Put-Cube-IntoMicrowave-PM-v1_cogact,Tabletop-Put-Cube-IntoMicrowave-PM-v1_cogact,manipulation,410,0.07521217623814119,0.016330475844764044,2.6374607451057385e-06,3.4511655098597435e-10,0.7194528969291824,0.6218184218712874,0.9549627782157492,0.0898876404494382,0.7095567281671874,89,8,True,False
20250728_222820_Tabletop-Insert-Conical-PB-v1_cogact,Tabletop-Insert-Conical-PB-v1_cogact,manipulation,410,0.13595478373161374,0.2384222660479127,4.686407486975311e-05,5.797103566478404e-09,0.8825626898072884,0.6846838807229341,0.9800815803208934,0.24242424242424243,0.7330799195576798,33,8,True,False
20250729_015756_Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,Tabletop-Pick-Cube-WithDoor-PC-v1_cogact,manipulation,410,0.11114899728333996,0.10983378435068428,1.899184040800408e-05,2.438570643619924e-09,0.8917654188565243,0.6721097599952472,0.9756761107563061,0.18181818181818182,0.7576462038242341,44,8,True,False
20250728_220533_Tabletop-Find-Dice-PW-v1_cogact,Tabletop-Find-Dice-PW-v1_cogact,navigation,410,0.1759634415246846,0.4129982618208368,9.86853359276783e-05,1.2032393368779561e-08,0.9333417874678156,0.6634710683619038,0.9714764137862987,0.16326530612244897,0.7530030367021657,49,8,True,False
20250728_235104_Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,Tabletop-Open-Cabinet-WithSwitch-OC-v1_cogact,interaction,410,0.17639962454535252,0.4183698742058755,0.00011345519943352173,1.5001009342913638e-08,0.9269160714394361,0.9098497130476043,0.9953175867293291,1.0,0.7057422611862422,8,8,True,False
20250728_222539_Tabletop-Find-Dice-PW-v1_cogact,Tabletop-Find-Dice-PW-v1_cogact,navigation,410,0.17346412510319806,0.40194250463424613,9.924551120015639e-05,1.208629328166588e-08,0.9304584568847146,0.6405794394985882,0.9580173515996402,0.1038961038961039,0.7540122256330032,77,8,True,False
20250729_004556_Tabletop-Open-Door-WithCabinet-CC-v1_cogact,Tabletop-Open-Door-WithCabinet-CC-v1_cogact,interaction,410,0.11145999176614145,0.11430091281494514,2.021611021823291e-05,2.6127340324830195e-09,0.8859374332499333,0.7228506777115391,0.9810603932968992,0.25806451612903225,0.8433572185135657,31,8,True,False
20250728_212327_Tabletop-Find-Cube-WithPivot-PP-v1_cogact,Tabletop-Find-Cube-WithPivot-PP-v1_cogact,navigation,410,0.15421570329317127,0.3233305473726633,7.93517827261398e-05,1.0228360734276424e-08,0.8952578419247647,0.9444954366666062,0.9975823499403852,1.0,0.818208322301507,4,8,True,False
20250729_043223_Tabletop-Slide-Cube-Into-Container-PC-v1_cogact,Tabletop-Slide-Cube-Into-Container-PC-v1_cogact,other,410,0.12637987375004678,0.20533769801792007,4.066600430853139e-05,5.162022650408215e-09,0.8530013228036115,0.9435163182584736,0.9976919309716157,1.0,0.8147984862327576,4,8,True,False
20250728_223543_Tabletop-Insert-Conical-PB-v1_cogact,Tabletop-Insert-Conical-PB-v1_cogact,manipulation,410,0.18826739285829813,0.48449970338961756,0.00015728946022373812,2.0250104586727665e-08,0.9132025724226566,0.9369392095343931,0.9960815500062363,1.0,0.7950219651063283,6,8,True,False
20250729_004045_Tabletop-Open-Door-WithCabinet-CC-v1_cogact,Tabletop-Open-Door-WithCabinet-CC-v1_cogact,interaction,410,0.09307586316362651,0.06383601500247654,1.1721167347684804e-05,1.6068576235591604e-09,0.8030514317018385,0.664910826067034,0.9763711792499847,0.18181818181818182,0.7327229994052853,44,8,True,False
20250729_030153_Tabletop-Rotate-Cube-Twice-RC-v1_cogact,Tabletop-Rotate-Cube-Twice-RC-v1_cogact,manipulation,410,0.10919019679688938,0.11347302218872567,1.9649108371817316e-05,2.4771672496601346e-09,0.8648969663576579,1.0,1.0,1.0,1.0,0,8,True,False
20250729_035511_Tabletop-Seek-Objects-InCabinet-PA-v1_cogact,Tabletop-Seek-Objects-InCabinet-PA-v1_cogact,navigation,410,0.20097030055488618,0.5367827250396687,0.00017601663357187254,2.2529292980996518e-08,0.935609415451637,0.7376069713376517,0.9893591304849972,0.4,0.7395443971455097,20,8,True,False
20250729_034522_Tabletop-Seek-Objects-InCabinet-OD-v1_cogact,Tabletop-Seek-Objects-InCabinet-OD-v1_cogact,navigation,410,0.11159837978412525,0.10825293154739782,2.094429308920142e-05,2.9201928494189678e-09,0.8994150901864179,0.7295903855158767,0.9880981827915662,0.4,0.7145037079975008,20,8,True,False
20250728_233641_Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,Tabletop-Move-Balls-WithDustpan-PP-v1_cogact,manipulation,410,0.14470779566349842,0.26367204542122735,5.928689216605934e-05,7.581587529386328e-09,0.9195559747896811,0.625997243314956,0.9519158707448708,0.0761904761904762,0.7412458405328827,105,8,True,False
20250729_023559_Tabletop-Put-Cube-IntoMicrowave-PM-v1_cogact,Tabletop-Put-Cube-IntoMicrowave-PM-v1_cogact,manipulation,410,0.09730978902939502,0.060577367636490964,1.1263877449013354e-05,1.5499577395497544e-09,0.8519093571887901,0.6779210194491538,0.979670602227096,0.21052631578947367,0.7429829460715777,38,8,True,False
20250728_215236_Tabletop-Find-Dice-PR-v1_cogact,Tabletop-Find-Dice-PR-v1_cogact,navigation,410,0.17794655833039585,0.42161247645250377,0.00010410246040675393,1.2584592213089765e-08,0.9359282726793617,0.6395498350418416,0.9584311238059723,0.1111111111111111,0.7428135072870646,72,8,True,False
20250729_012849_Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,Tabletop-Pick-Cube-WithDoor-OD-v1_cogact,manipulation,410,0.205275005182262,0.5443677530779403,0.00017818171820770072,2.233503050529634e-08,0.9634799111719943,0.9462004899720469,0.9986581950734352,1.0,0.8224573731422424,2,8,True,False
20250728_211332_Tabletop-Find-Cube-WithPivot-PP-v1_cogact,Tabletop-Find-Cube-WithPivot-PP-v1_cogact,navigation,410,0.16385634302795013,0.3688955466259322,9.446163326377858e-05,1.1970680308485868e-08,0.9004889042451243,0.9262450817893565,0.995220177600935,1.0,0.7605233691632748,8,8,True,False
